Date,Month,Hours,Minutes,Intensity,Congested
1,1,0,15,136.0,0
1,1,0,30,160.0,0
1,1,0,45,138.0,0
1,1,1,0,136.0,0
1,1,1,15,136.0,0
1,1,1,30,136.0,0
1,1,1,45,136.0,0
1,1,2,0,136.0,0
1,1,2,15,136.0,0
1,1,2,30,136.0,0
1,1,2,45,136.0,0
1,1,3,0,136.0,0
1,1,3,15,136.0,0
1,1,3,30,136.0,0
1,1,3,45,136.0,0
1,1,4,0,136.0,0
1,1,4,15,136.0,0
1,1,4,30,136.0,0
1,1,4,45,136.0,0
1,1,5,0,136.0,0
1,1,5,15,136.0,0
1,1,5,30,136.0,0
1,1,5,45,136.0,0
1,1,6,0,136.0,0
1,1,6,15,136.0,0
1,1,6,30,136.0,0
1,1,6,45,138.0,0
1,1,7,0,154.0,0
1,1,7,15,164.0,0
1,1,7,30,184.0,0
1,1,7,45,209.0,0
1,1,8,0,237.0,1
1,1,8,15,235.0,1
1,1,8,30,237.0,1
1,1,8,45,233.0,1
1,1,9,0,233.0,1
1,1,9,15,237.0,1
1,1,9,30,238.0,1
1,1,9,45,236.0,1
1,1,10,0,234.0,1
1,1,10,15,239.0,1
1,1,10,30,238.0,1
1,1,10,45,241.0,1
1,1,11,0,240.0,1
1,1,11,15,243.0,1
1,1,11,30,242.0,1
1,1,11,45,251.0,1
1,1,12,0,245.0,1
1,1,12,15,250.0,1
1,1,12,30,245.0,1
1,1,12,45,245.0,1
1,1,13,0,249.0,1
1,1,13,15,248.0,1
1,1,13,30,246.0,1
1,1,13,45,235.0,1
1,1,14,0,240.0,1
1,1,14,15,194.0,0
1,1,14,30,236.0,1
1,1,14,45,187.0,0
1,1,15,0,238.0,1
1,1,15,15,233.0,1
1,1,15,30,233.0,1
1,1,15,45,237.0,1
1,1,16,0,239.0,1
1,1,16,15,237.0,1
1,1,16,30,242.0,1
1,1,16,45,246.0,1
1,1,17,0,248.0,1
1,1,17,15,249.0,1
1,1,17,30,251.0,1
1,1,17,45,253.0,1
1,1,18,0,254.0,1
1,1,18,15,256.0,1
1,1,18,30,251.0,1
1,1,18,45,252.0,1
1,1,19,0,251.0,1
1,1,19,15,253.0,1
1,1,19,30,255.0,1
1,1,19,45,253.0,1
1,1,20,0,253.0,1
1,1,20,15,249.0,1
1,1,20,30,252.0,1
1,1,20,45,250.0,1
1,1,21,0,240.0,1
1,1,21,15,240.0,1
1,1,21,30,232.0,1
1,1,21,45,229.0,1
1,1,22,0,229.0,1
1,1,22,15,228.0,1
1,1,22,30,225.0,0
1,1,22,45,213.0,0
1,1,23,0,205.0,0
1,1,23,15,196.0,0
1,1,23,30,200.0,0
1,1,23,45,194.0,0
2,1,0,0,173.0,0
2,1,0,15,161.0,0
2,1,0,30,136.0,0
2,1,0,45,136.0,0
2,1,1,0,136.0,0
2,1,1,15,138.0,0
2,1,1,30,136.0,0
2,1,1,45,136.0,0
2,1,2,0,136.0,0
2,1,2,15,136.0,0
2,1,2,30,136.0,0
2,1,2,45,136.0,0
2,1,3,0,136.0,0
2,1,3,15,136.0,0
2,1,3,30,136.0,0
2,1,3,45,136.0,0
2,1,4,0,136.0,0
2,1,4,15,136.0,0
2,1,4,30,136.0,0
2,1,4,45,136.0,0
2,1,5,0,136.0,0
2,1,5,15,136.0,0
2,1,5,30,136.0,0
2,1,5,45,136.0,0
2,1,6,0,136.0,0
2,1,6,15,136.0,0
2,1,6,30,136.0,0
2,1,6,45,152.0,0
2,1,7,0,155.0,0
2,1,7,15,156.0,0
2,1,7,30,181.0,0
2,1,7,45,204.0,0
2,1,8,0,232.0,1
2,1,8,15,241.0,1
2,1,8,30,233.0,1
2,1,8,45,233.0,1
2,1,9,0,235.0,1
2,1,9,15,227.0,0
2,1,9,30,222.0,0
2,1,9,45,227.0,0
2,1,10,0,232.0,1
2,1,10,15,232.0,1
2,1,10,30,234.0,1
2,1,10,45,241.0,1
2,1,11,0,235.0,1
2,1,11,15,236.0,1
2,1,11,30,246.0,1
2,1,11,45,244.0,1
2,1,12,0,249.0,1
2,1,12,15,246.0,1
2,1,12,30,249.0,1
2,1,12,45,300.0,1
2,1,13,0,242.0,1
2,1,13,15,249.0,1
2,1,13,30,239.0,1
2,1,13,45,235.0,1
2,1,14,0,235.0,1
2,1,14,15,238.0,1
2,1,14,30,186.0,0
2,1,14,45,187.0,0
2,1,15,0,234.0,1
2,1,15,15,231.0,1
2,1,15,30,231.0,1
2,1,15,45,230.0,1
2,1,16,0,232.0,1
2,1,16,15,232.0,1
2,1,16,30,237.0,1
2,1,16,45,248.0,1
2,1,17,0,251.0,1
2,1,17,15,251.0,1
2,1,17,30,254.0,1
2,1,17,45,253.0,1
2,1,18,0,252.0,1
2,1,18,15,303.0,1
2,1,18,30,254.0,1
2,1,18,45,253.0,1
2,1,19,0,254.0,1
2,1,19,15,252.0,1
2,1,19,30,254.0,1
2,1,19,45,260.0,1
2,1,20,0,261.0,1
2,1,20,15,259.0,1
2,1,20,30,253.0,1
2,1,20,45,302.0,1
2,1,21,0,250.0,1
2,1,21,15,243.0,1
2,1,21,30,239.0,1
2,1,21,45,231.0,1
2,1,22,0,227.0,0
2,1,22,15,226.0,0
2,1,22,30,229.0,1
2,1,22,45,227.0,0
2,1,23,0,220.0,0
2,1,23,15,205.0,0
2,1,23,30,201.0,0
2,1,23,45,191.0,0
3,1,0,0,194.0,0
3,1,0,15,163.0,0
3,1,0,30,144.0,0
3,1,0,45,136.0,0
3,1,1,0,136.0,0
3,1,1,15,136.0,0
3,1,1,30,136.0,0
3,1,1,45,136.0,0
3,1,2,0,136.0,0
3,1,2,15,136.0,0
3,1,2,30,136.0,0
3,1,2,45,136.0,0
3,1,3,0,136.0,0
3,1,3,15,136.0,0
3,1,3,30,136.0,0
3,1,3,45,136.0,0
3,1,4,0,136.0,0
3,1,4,15,136.0,0
3,1,4,30,136.0,0
3,1,4,45,136.0,0
3,1,5,0,136.0,0
3,1,5,15,136.0,0
3,1,5,30,136.0,0
3,1,5,45,136.0,0
3,1,6,0,136.0,0
3,1,6,15,136.0,0
3,1,6,30,136.0,0
3,1,6,45,136.0,0
3,1,7,0,140.0,0
3,1,7,15,157.0,0
3,1,7,30,173.0,0
3,1,7,45,199.0,0
3,1,8,0,212.0,0
3,1,8,15,231.0,1
3,1,8,30,228.0,1
3,1,8,45,228.0,1
3,1,9,0,228.0,1
3,1,9,15,228.0,1
3,1,9,30,229.0,1
3,1,9,45,236.0,1
3,1,10,0,240.0,1
3,1,10,15,229.0,1
3,1,10,30,234.0,1
3,1,10,45,232.0,1
3,1,11,0,234.0,1
3,1,11,15,235.0,1
3,1,11,30,239.0,1
3,1,11,45,241.0,1
3,1,12,0,237.0,1
3,1,12,15,243.0,1
3,1,12,30,249.0,1
3,1,12,45,240.0,1
3,1,13,0,247.0,1
3,1,13,15,250.0,1
3,1,13,30,248.0,1
3,1,13,45,241.0,1
3,1,14,0,236.0,1
3,1,14,15,234.0,1
3,1,14,30,189.0,0
3,1,14,45,231.0,1
3,1,15,0,235.0,1
3,1,15,15,234.0,1
3,1,15,30,237.0,1
3,1,15,45,239.0,1
3,1,16,0,234.0,1
3,1,16,15,236.0,1
3,1,16,30,241.0,1
3,1,16,45,247.0,1
3,1,17,0,247.0,1
3,1,17,15,247.0,1
3,1,17,30,247.0,1
3,1,17,45,254.0,1
3,1,18,0,256.0,1
3,1,18,15,298.0,1
3,1,18,30,254.0,1
3,1,18,45,258.0,1
3,1,19,0,249.0,1
3,1,19,15,247.0,1
3,1,19,30,252.0,1
3,1,19,45,257.0,1
3,1,20,0,259.0,1
3,1,20,15,255.0,1
3,1,20,30,255.0,1
3,1,20,45,256.0,1
3,1,21,0,256.0,1
3,1,21,15,250.0,1
3,1,21,30,241.0,1
3,1,21,45,234.0,1
3,1,22,0,233.0,1
3,1,22,15,234.0,1
3,1,22,30,231.0,1
3,1,22,45,231.0,1
3,1,23,0,222.0,0
3,1,23,15,217.0,0
3,1,23,30,206.0,0
3,1,23,45,194.0,0
4,1,0,0,193.0,0
4,1,0,15,175.0,0
4,1,0,30,161.0,0
4,1,0,45,138.0,0
4,1,1,0,136.0,0
4,1,1,15,136.0,0
4,1,1,30,136.0,0
4,1,1,45,136.0,0
4,1,2,0,136.0,0
4,1,2,15,136.0,0
4,1,2,30,136.0,0
4,1,2,45,136.0,0
4,1,3,0,136.0,0
4,1,3,15,136.0,0
4,1,3,30,136.0,0
4,1,3,45,136.0,0
4,1,4,0,136.0,0
4,1,4,15,136.0,0
4,1,4,30,136.0,0
4,1,4,45,136.0,0
4,1,5,0,136.0,0
4,1,5,15,136.0,0
4,1,5,30,136.0,0
4,1,5,45,136.0,0
4,1,6,0,136.0,0
4,1,6,15,136.0,0
4,1,6,30,136.0,0
4,1,6,45,136.0,0
4,1,7,0,160.0,0
4,1,7,15,168.0,0
4,1,7,30,173.0,0
4,1,7,45,188.0,0
4,1,8,0,225.0,0
4,1,8,15,236.0,1
4,1,8,30,232.0,1
4,1,8,45,234.0,1
4,1,9,0,226.0,0
4,1,9,15,231.0,1
4,1,9,30,224.0,0
4,1,9,45,226.0,0
4,1,10,0,235.0,1
4,1,10,15,235.0,1
4,1,10,30,238.0,1
4,1,10,45,239.0,1
4,1,11,0,245.0,1
4,1,11,15,238.0,1
4,1,11,30,240.0,1
4,1,11,45,252.0,1
4,1,12,0,252.0,1
4,1,12,15,266.0,1
4,1,12,30,268.0,1
4,1,12,45,264.0,1
4,1,13,0,266.0,1
4,1,13,15,265.0,1
4,1,13,30,262.0,1
4,1,13,45,303.0,1
4,1,14,0,252.0,1
4,1,14,15,242.0,1
4,1,14,30,190.0,0
4,1,14,45,188.0,0
4,1,15,0,245.0,1
4,1,15,15,245.0,1
4,1,15,30,236.0,1
4,1,15,45,237.0,1
4,1,16,0,236.0,1
4,1,16,15,241.0,1
4,1,16,30,243.0,1
4,1,16,45,245.0,1
